title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county
"$4928 / 2br - 1090ft2 - Call for Details, Mission Bay, SoMa, Picturesque Views (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Edgewater, managed by UDR
355 Berry Street
San Francisco, CA 94158show contact info

Edgewater's luxury apartments feature bright, spacious rooms with picturesque views of the Bay.
This apartment features two spacious bedrooms and a large private balcony.
VIEW OUR WEBSITE:
http://www.edgewatersf.com
Monday 9:00am - 7:00pm
Tuesday 9:00am - 7:00pm
Wednesday 9:00am - 7:00pm
Thursday 9:00am - 7:00pm
Friday 9:00am - 6:00pm
Saturday 10:00am - 5:00pm
Sunday 12:00pm - 5:00pm
Community Features
* WiFi Access
* Covered Parking
* Spa
* Billiards
* Community Kitchen
* Outdoor Grill Area
* Extra Storage
* Controlled Access
* We are a social community! Find our Yelp, Facebook or Twitter page online. 
* Multi Function Study Rooms with Copier and Computers
* Easy Access to Public Transportation
* Renters Insurance is Required
* Sun Deck
* Disability Access
* Fitness Studio
* Community Lounge
* Liability Insurance is Required
* Corporate Housing
* Garage Parking
* Easy Freeway Access
* Non Smoking Community
* After-Hours Emergency Maintenance
* Reserved Parking
* Sand Volleyball Court
* Bark Park
* Dry Cleaning and Laundry Service
* Volleyball Court
* Minutes from Restaurants, Shopping, and Much More
* Controlled Access Parking
* Elevator
* Package Acceptance
* Basketball Court
* Tennis Court
* Credit Cards Accepted
* Professionally Managed
* Short or Long Term Lease Available
* Our prices can change daily, price listed is based on today's availability. Call for details.
* Special offers and pricing available to new leases only, not renewals, transfers or current residents
* Smoke Free Community
* Cardio Room
[#5410042]",37.772434000000004,-122.39726,SOMA / south beach,2018-10-13 17:37:11,,4928.0,False,1090.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$5680 / 2br - 1388ft2 - Call for Details, Outdoor BBQ, On Site Parking #20 (hayes valley)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Alchemy, managed by Holland Residential
200 Buchanan Street
San Francisco, CA 94102show contact info

Alchemy is conveniently located with easy access to the US-101 and the Bay Bridge. Call or visit us today for leasing opportunities! 
This town home is a two bedroom two and a half bathroom apartment features a fully equipped kitchen with stainless steel appliances, washer/dryer, soaker tubs. This apartment requires a $1200 deposit.
VIEW OUR WEBSITE:
https://www.hollandresidential.com/alchemy-cl/
[#5414092]",37.771803999999996,-122.426621,hayes valley,2018-10-14 09:32:22,,5680.0,False,1388.0,2.0,2.5,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$5460 / 2br - 1416ft2 - Call for Details, Picnic Area, Resident Events (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Venue, managed by Sares-Regis Group
1155 4th Street
San Francisco, CA 94158show contact info

VIEW OUR WEBSITE:
http://www.venuesf.com
Featuring ultra-contemporary Bay Area apartments on the pulse of San Francisco.
Contemporary two bedroom apartment with two baths and a den, walk-in closets and gourmet kitchen. This apartment requires a $1000 deposit.
[#5415289]",37.773083,-122.39118700000002,SOMA / south beach,2018-10-14 14:25:53,,5460.0,False,1416.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$5056 / 2br - 1105ft2 - Call Today and Ask how you can Save $1000 on Our Vacant Units! (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Residents at Edgewater enjoy the state-of-the-art multi-level fitness studio, clubhouse, quiet courtyard with outdoor kitchens and placid promenade.
This apartment has two spacious bedrooms and features a huge walk through closet and private washer and dryer. This apartment features a fully equipped kitchen with modern appliances. This apartment requires a $1000 deposit.
VIEW OUR WEBSITE:
http://www.edgewatersf.com
Edgewater, managed by UDR
355 Berry Street
San Francisco, CA 94158show contact info

Monday 9:00am - 7:00pm
Tuesday 9:00am - 7:00pm
Wednesday 9:00am - 7:00pm
Thursday 9:00am - 7:00pm
Friday 9:00am - 6:00pm
Saturday 10:00am - 5:00pm
Sunday 12:00pm - 5:00pm
[#5392538]",37.772434000000004,-122.39726,SOMA / south beach,2018-10-12 11:31:35,,5056.0,False,1105.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4735 / 2br - 1113ft2 - Carve Out A Great Life at Strata (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Strata at Mission Bay, managed by Sares-Regis Group
1201 4th Street
San Francisco, CA 94158show contact info

VIEW OUR WEBSITE:
http://www.stratasf.com
Discover endless luxury in a timeless city at Strata at Mission Bay.
Bright and open two bedroom, two bathroom apartment with walk-in closets, in-home laundry and private patio. 
[#5412855]",37.772721000000004,-122.39118300000001,SOMA / south beach,2018-10-13 13:19:08,,4735.0,False,1113.0,2.0,2.0,both,in-unit,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4695 / 2br - 1200ft2 - Castro Charmer | Furnished 2 Bedroom | Patio+Yard | ReLISTO (castro / upper market)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Location: Seward St., San Francisco (Castro)
Rent: $4695 / Month
Available Date: 11/15/2018
Beds: 2
Baths: 1
Pet: No Pet
Rent Includes: Electricity, Garbage, Gas, Heat, Hot Water, Water
Features
This beautifully remodeled 2 bedroom flat, on one of the most picturesque and serene streets in Eureka Valley combines a terrific array of features that make it the ideal furnished property for those who want the best of what San Francisco has to offer.   Located just two blocks from a bustling commercial corridor along 18th Street, the home provides for a decidedly convenient and highly walkable lifestyle.   In addition to being a stones's throw from the commercial businesses along Castro and 18th Streets, the property is also a 6 Minute Walk to a major Technology Shuttle Stop, in addition to a MUNI Underground Station.  
In addition to the property being ideally situated for an easy commute, the property boasts an exceedingly light and airy ambiance, afforded by the abundance of natural light.   The interior spaces are warm and inviting, combining the charm of a pre-war Mediterranean with the modern design aesthetic of a recently remodeled house.  The 2 well proportioned bedrooms feature new Queen size beds, and generously proportioned closets.  
Key Features:
 - Executive Furnished
- Newly Remodeled
- 2 Bedrooms 
- 1 Bathroom
- Formal Living/Dining Rooms
- Hardwood Floors
- Bright
- Bay Windows
- Dishwasher
- Gas Stove
- Microwave
- Garbage Disposal
- HD Flat Screen TV
- High Speed Internet
- Washer/Dryer In Unit
- Private Patio/Yard
- Close to Public Transportation
- Near Proximity to Castro/Shopping/Restaurants/Bars
Key Terms: Security Deposit 1.5X Monthly Rent, Preferred Lease Term 2-12 Months, No Smoking, No Pets, All Utilities Included but ""capped"" on Lease Term less than 3 Months
Christian Elbeck
Leasing Consultant
BRE # 009651269
e.  show contact info
 
c.  show contact info
 
ReLISTO
1318 Hayes Street
San Francisco, CA. 94117
www.relisto.com
© ReLISTO. Property terms or conditions subject to change at any time.",37.75796,-122.439622,castro / upper market,2018-09-27 16:06:56,2018-10-14 07:47:26,4695.0,False,1200.0,2.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3900 / 2br - 2000ft2 - CATS, small dogs, large dogs+2 car parking included,Marble baths/,,L; (nob hill)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Rarely available full floor flat, prime location in Marina district. 2 blocks from Chestnut, 3 blocks from Palace of Fine Arts, 3 blocks from Chrissy Field. Remodeled using premium materials. 
*2,000 square feet
*Private, exclusive use rooftop deck - views of GG Bridge, Bay, City
*Gourmet kitchen (Wolf stove, Subzero fridge, granite countertops)
*Master Suite with ensuite master bath, deep tub and double sinks
*Office or third bedroom includes wall of windows, french doors with rear balcony
*2 car parking included
*Marble baths
*Skylights throughout
*California closets
*Living room has custom cabinetry, gas-burning fireplace
*Multi-room speaker system
*Washer/Dryer",37.801946,-122.442374,nob hill,2018-10-15 11:37:52,,3900.0,False,2000.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4150 / 2br - 8933ft2 - A centrally located apartment, right in the heart of the action!!! (San Francisco)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
A centrally located apartment community, puts you right in the heart of the action. While this neighborhood is distinctly tranquil, the bustling nightlife and shopping options of the Castro and the Mission are mere steps away. The apartment is perfect for anyone seeking a walkable home life and an easy commute.
Apt 416
181 Sanchez St, San Francisco, CA 94114",37.7587,-122.43299999999999,San Francisco,2018-10-12 16:03:49,,4150.0,False,8933.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2875 / 1br - 550ft2 - Charming 1 Bedroom 1 Bathroom Apartment is Available for Rent (San Francisco)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Spacious well maintained building at the top of the city in Vista Francisco. New floors just installed plus updated bathroom and granite counters. Easy access to 37 Corbett or if you prefer to drive, the unit includes one garage space plus one off street parking space. No more searching for a parking space at the end of the day or dragging groceries down the street. Parking is right outside your front door. Twin Peaks hiking trails are directly across the street from the building main entrance.",37.750248,-122.4454,San Francisco,2018-10-10 05:57:07,2018-10-12 15:11:13,2875.0,False,550.0,1.0,1.0,both,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2500 / 1br - 600ft2 - Charming 1920s 1 BDR/1 BATH Apt www.RentalsInSF.com (lower pac hts)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
This unit is shown by open house. Visit the link for the showing schedule.
Showing Schedule: https://www.rentalsinsf.com/listings/showing-schedule/
Please view the unit in person before applying. Thank you!
750 Presidio Ave #106 is located in Lower Pac Heights/ Laurel Heights
***Do not disturb tenants or building manager. Please wait for the leasing agent at the scheduled open house. Thank you.***
Immaculate Lower Pac Heights 1 BDR/ 1 BATH with classic details of 1920's. Original fittings, hardwood floors, period light fixtures, bay windows with shutters and window dressings.
Shared coin op laundry in building and bike storage in the garage of this well-maintained non-smoking 21 unit building.
Walking distance to Trader Joe's, Target City Center, Laurel Heights retail corridor and Geary & Divisadero restaurants and cafes, and Muni lines
UNIT FEATURES
- 1 BDR/ 1 BATH
- First floor unit
- Hardwood floors throughout
- Huge closets
- Eat in kitchen
- Bay windows in LR and BDR
TERMS
- Available now
- One year lease required
- Security Deposit: 2x the rent
- Utilities: Tenant pays for PG&E, Owner pays for water, garbage & steam heat
- One car garage parking available - for small/medium sized car; $200/mo
- Shared laundry room in bldg
- Sorry, no co-signers, Must have clean credit history and total gross household income is at least 3x the rent per month
- Non-smoking unit
- Bicycle storage in garage 
- Sorry - No Pets
www.RentalsInSF.com
Jennifer Risano
Rentals In SF
Leasing Agent
BRE# 01912615
Broker - Rentals In SF 1318 Hayes Street San Francisco CA 94117
Rental listings subject to change at any time. (Agent) believes all information contained herein to be correct but assumes no legal responsibility for the accuracy, any errors, or any omissions in this ad or any syndicated ads on third party websites. PLEASE NOTE: Visit www.rentalsinsf.com directly for the most current and complete rental listing info.",37.784894,-122.44633300000001,lower pac hts,2018-10-11 16:13:51,2018-10-15 09:39:52,2500.0,False,600.0,1.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4495 / 1br - 1200ft2 - Charming and Spacious in Cow Hollow | ReLISTO (marina / cow hollow)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Incredibly spacious one bedroom property in charming Cow Hollow. This listing has a premier location, right next Allyne park. The high ceilings, extra large windows, and views of the park certainly make this space feel like home. Call to schedule a showing today!
Key Features:
- Unfurnished
- 1 Bedroom
- 1 Bathroom
- Formal Living & Dining Room
- High Ceilings
- Period Detail
- Bright & Open 
- BBQ/Cookout Facility
- Built-In Bookshelves/Storage
- Crown Molding
- Dishwasher
- Gas Stove
- Fireplace - Working
- Garbage Disposal
- Microwave
- Balcony/Deck
- Shared Yard/Patio
- Location
- Park view
- Spaciousness
- Quiet
- Laundry In building
- Parking Available (see key terms below)
Follow this link for Key Terms and Showing Schedule: https://www.relisto.com/rentals/82148149-1746-green-st-san-francisco-ca-94123/
Please contact Joseph at  show contact info
 or  show contact info
 to schedule your showing today!
BRE#: 01845972",37.7972,-122.42708,marina / cow hollow,2018-10-15 14:20:11,,4495.0,False,1200.0,1.0,1.0,both,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
